LAT,LON,MO,DY,T2M,RH2M,WS10M
78.75,2025,1,1,29.43,81.58,3.56
78.75,2025,1,1,29.43,81.58,3.35
78.75,2025,1,1,29.43,81.58,3.87
78.75,2025,1,1,29.43,81.58,4.1
78.75,2025,1,1,29.43,81.58,4.24
78.75,2025,1,1,29.43,74.21,7.41
78.75,2025,1,1,29.43,74.21,6.36
78.75,2025,1,1,29.43,74.21,4.49
78.75,2025,1,1,29.43,74.21,3.13
78.75,2025,1,1,29.43,74.21,3.89
78.75,2025,1,1,29.43,74.21,4.31
78.75,2025,1,1,29.43,74.21,3.56
78.75,2025,1,1,29.43,74.21,3.35
78.75,2025,1,1,29.43,74.21,3.87
78.75,2025,1,1,29.43,74.21,4.1
78.75,2025,1,1,29.43,74.21,4.24
78.75,2025,1,1,29.43,68.4,7.41
78.75,2025,1,1,29.43,68.4,6.36
78.75,2025,1,1,29.43,68.4,4.49
78.75,2025,1,1,29.43,68.4,3.13
78.75,2025,1,1,29.43,68.4,3.89
78.75,2025,1,1,29.43,68.4,4.31
78.75,2025,1,1,29.43,68.4,3.56
78.75,2025,1,1,29.43,68.4,3.35
78.75,2025,1,1,29.43,68.4,3.87
78.75,2025,1,1,29.43,68.4,4.1
78.75,2025,1,1,29.43,68.4,4.24
78.75,2025,1,1,29.43,62.14,7.41
78.75,2025,1,1,29.43,62.14,6.36
78.75,2025,1,1,29.43,62.14,4.49
78.75,2025,1,1,29.43,62.14,3.13
78.75,2025,1,1,29.43,62.14,3.89
78.75,2025,1,1,29.43,62.14,4.31
78.75,2025,1,1,29.43,62.14,3.56
78.75,2025,1,1,29.43,62.14,3.35
78.75,2025,1,1,29.43,62.14,3.87
78.75,2025,1,1,29.43,62.14,4.1
78.75,2025,1,1,29.43,62.14,4.24
78.75,2025,1,1,29.43,60.85,7.41
78.75,2025,1,1,29.43,60.85,6.36
78.75,2025,1,1,29.43,60.85,4.49
78.75,2025,1,1,29.43,60.85,3.13
78.75,2025,1,1,29.43,60.85,3.89
78.75,2025,1,1,29.43,60.85,4.31
78.75,2025,1,1,29.43,60.85,3.56
78.75,2025,1,1,29.43,60.85,3.35
78.75,2025,1,1,29.43,60.85,3.87
78.75,2025,1,1,29.43,60.85,4.1
78.75,2025,1,1,29.43,60.85,4.24
78.75,2025,1,1,29.43,61.84,7.41
78.75,2025,1,1,29.43,61.84,6.36
78.75,2025,1,1,29.43,61.84,4.49
78.75,2025,1,1,29.43,61.84,3.13
78.75,2025,1,1,29.43,61.84,3.89
78.75,2025,1,1,29.43,61.84,4.31
78.75,2025,1,1,29.43,61.84,3.56
78.75,2025,1,1,29.43,61.84,3.35
78.75,2025,1,1,29.43,61.84,3.87
78.75,2025,1,1,29.43,61.84,4.1
78.75,2025,1,1,29.43,61.84,4.24
78.75,2025,1,1,29.43,60.91,7.41
78.75,2025,1,1,29.43,60.91,6.36
78.75,2025,1,1,29.43,60.91,4.49
78.75,2025,1,1,29.43,60.91,3.13
78.75,2025,1,1,29.43,60.91,3.89
78.75,2025,1,1,29.43,60.91,4.31
78.75,2025,1,1,29.43,60.91,3.56
78.75,2025,1,1,29.43,60.91,3.35
78.75,2025,1,1,29.43,60.91,3.87
78.75,2025,1,1,29.43,60.91,4.1
78.75,2025,1,1,29.43,60.91,4.24
78.75,2025,1,1,29.43,60.37,7.41
78.75,2025,1,1,29.43,60.37,6.36
78.75,2025,1,1,29.43,60.37,4.49
78.75,2025,1,1,29.43,60.37,3.13
78.75,2025,1,1,29.43,60.37,3.89
78.75,2025,1,1,29.43,60.37,4.31
78.75,2025,1,1,29.43,60.37,3.56
78.75,2025,1,1,29.43,60.37,3.35
78.75,2025,1,1,29.43,60.37,3.87
78.75,2025,1,1,29.43,60.37,4.1
78.75,2025,1,1,29.43,60.37,4.24
78.75,2025,1,1,29.43,62.36,7.41
78.75,2025,1,1,29.43,62.36,6.36
78.75,2025,1,1,29.43,62.36,4.49
78.75,2025,1,1,29.43,62.36,3.13
78.75,2025,1,1,29.43,62.36,3.89
78.75,2025,1,1,29.43,62.36,4.31
78.75,2025,1,1,29.43,62.36,3.56
78.75,2025,1,1,29.43,62.36,3.35
78.75,2025,1,1,29.43,62.36,3.87
78.75,2025,1,1,29.43,62.36,4.1
78.75,2025,1,1,29.43,62.36,4.24
78.75,2025,1,1,29.43,62.38,7.41
78.75,2025,1,1,29.43,62.38,6.36
78.75,2025,1,1,29.43,62.38,4.49
78.75,2025,1,1,29.43,62.38,3.13
78.75,2025,1,1,29.43,62.38,3.89
78.75,2025,1,1,29.43,62.38,4.31
78.75,2025,1,1,29.43,62.38,3.56
78.75,2025,1,1,29.43,62.38,3.35
78.75,2025,1,1,29.43,62.38,3.87
78.75,2025,1,1,29.43,62.38,4.1
78.75,2025,1,1,29.43,62.38,4.24
78.75,2025,1,1,29.43,62.37,7.41
78.75,2025,1,1,29.43,62.37,6.36
78.75,2025,1,1,29.43,62.37,4.49
78.75,2025,1,1,29.43,62.37,3.13
78.75,2025,1,1,29.43,62.37,3.89
78.75,2025,1,1,29.43,62.37,4.31
78.75,2025,1,1,29.43,62.37,3.56
78.75,2025,1,1,29.43,62.37,3.35
78.75,2025,1,1,29.43,62.37,3.87
78.75,2025,1,1,29.43,62.37,4.1
78.75,2025,1,1,29.43,62.37,4.24
79.375,2025,1,1,31.0,85.76,8.14
79.375,2025,1,1,31.0,85.76,7.73
79.375,2025,1,1,31.0,85.76,6.49
79.375,2025,1,1,31.0,85.76,4.3
79.375,2025,1,1,31.0,85.76,3.64
79.375,2025,1,1,31.0,85.76,3.92
79.375,2025,1,1,31.0,85.76,3.32
79.375,2025,1,1,31.0,85.76,2.63
79.375,2025,1,1,31.0,85.76,2.8
79.375,2025,1,1,31.0,85.76,2.97
79.375,2025,1,1,31.0,85.76,3.21
79.375,2025,1,1,31.0,80.4,8.14
79.375,2025,1,1,31.0,80.4,7.73
79.375,2025,1,1,31.0,80.4,6.49
79.375,2025,1,1,31.0,80.4,4.3
79.375,2025,1,1,31.0,80.4,3.64
79.375,2025,1,1,31.0,80.4,3.92
79.375,2025,1,1,31.0,80.4,3.32
79.375,2025,1,1,31.0,80.4,2.63
79.375,2025,1,1,31.0,80.4,2.8
79.375,2025,1,1,31.0,80.4,2.97
79.375,2025,1,1,31.0,80.4,3.21
79.375,2025,1,1,31.0,77.89,8.14
79.375,2025,1,1,31.0,77.89,7.73
79.375,2025,1,1,31.0,77.89,6.49
79.375,2025,1,1,31.0,77.89,4.3
79.375,2025,1,1,31.0,77.89,3.64
79.375,2025,1,1,31.0,77.89,3.92
79.375,2025,1,1,31.0,77.89,3.32
79.375,2025,1,1,31.0,77.89,2.63
79.375,2025,1,1,31.0,77.89,2.8
79.375,2025,1,1,31.0,77.89,2.97
79.375,2025,1,1,31.0,77.89,3.21
79.375,2025,1,1,31.0,70.26,8.14
79.375,2025,1,1,31.0,70.26,7.73
79.375,2025,1,1,31.0,70.26,6.49
79.375,2025,1,1,31.0,70.26,4.3
79.375,2025,1,1,31.0,70.26,3.64
79.375,2025,1,1,31.0,70.26,3.92
79.375,2025,1,1,31.0,70.26,3.32
79.375,2025,1,1,31.0,70.26,2.63
79.375,2025,1,1,31.0,70.26,2.8
79.375,2025,1,1,31.0,70.26,2.97
79.375,2025,1,1,31.0,70.26,3.21
79.375,2025,1,1,31.0,65.02,8.14
79.375,2025,1,1,31.0,65.02,7.73
79.375,2025,1,1,31.0,65.02,6.49
79.375,2025,1,1,31.0,65.02,4.3
79.375,2025,1,1,31.0,65.02,3.64
79.375,2025,1,1,31.0,65.02,3.92
79.375,2025,1,1,31.0,65.02,3.32
79.375,2025,1,1,31.0,65.02,2.63
79.375,2025,1,1,31.0,65.02,2.8
79.375,2025,1,1,31.0,65.02,2.97
79.375,2025,1,1,31.0,65.02,3.21
79.375,2025,1,1,31.0,62.97,8.14
79.375,2025,1,1,31.0,62.97,7.73
79.375,2025,1,1,31.0,62.97,6.49
79.375,2025,1,1,31.0,62.97,4.3
79.375,2025,1,1,31.0,62.97,3.64
79.375,2025,1,1,31.0,62.97,3.92
79.375,2025,1,1,31.0,62.97,3.32
79.375,2025,1,1,31.0,62.97,2.63
79.375,2025,1,1,31.0,62.97,2.8
79.375,2025,1,1,31.0,62.97,2.97
79.375,2025,1,1,31.0,62.97,3.21
79.375,2025,1,1,31.0,60.26,8.14
79.375,2025,1,1,31.0,60.26,7.73
79.375,2025,1,1,31.0,60.26,6.49
79.375,2025,1,1,31.0,60.26,4.3
79.375,2025,1,1,31.0,60.26,3.64
79.375,2025,1,1,31.0,60.26,3.92
79.375,2025,1,1,31.0,60.26,3.32
79.375,2025,1,1,31.0,60.26,2.63
79.375,2025,1,1,31.0,60.26,2.8
79.375,2025,1,1,31.0,60.26,2.97
79.375,2025,1,1,31.0,60.26,3.21
79.375,2025,1,1,31.0,57.88,8.14
79.375,2025,1,1,31.0,57.88,7.73
79.375,2025,1,1,31.0,57.88,6.49
79.375,2025,1,1,31.0,57.88,4.3
79.375,2025,1,1,31.0,57.88,3.64
79.375,2025,1,1,31.0,57.88,3.92
79.375,2025,1,1,31.0,57.88,3.32
79.375,2025,1,1,31.0,57.88,2.63
79.375,2025,1,1,31.0,57.88,2.8
79.375,2025,1,1,31.0,57.88,2.97
79.375,2025,1,1,31.0,57.88,3.21
79.375,2025,1,1,31.0,58.27,8.14
79.375,2025,1,1,31.0,58.27,7.73
79.375,2025,1,1,31.0,58.27,6.49
79.375,2025,1,1,31.0,58.27,4.3
79.375,2025,1,1,31.0,58.27,3.64
79.375,2025,1,1,31.0,58.27,3.92
79.375,2025,1,1,31.0,58.27,3.32
79.375,2025,1,1,31.0,58.27,2.63
79.375,2025,1,1,31.0,58.27,2.8
79.375,2025,1,1,31.0,58.27,2.97
79.375,2025,1,1,31.0,58.27,3.21
79.375,2025,1,1,31.0,57.28,8.14
79.375,2025,1,1,31.0,57.28,7.73
79.375,2025,1,1,31.0,57.28,6.49
79.375,2025,1,1,31.0,57.28,4.3
79.375,2025,1,1,31.0,57.28,3.64
79.375,2025,1,1,31.0,57.28,3.92
79.375,2025,1,1,31.0,57.28,3.32
79.375,2025,1,1,31.0,57.28,2.63
79.375,2025,1,1,31.0,57.28,2.8
79.375,2025,1,1,31.0,57.28,2.97
79.375,2025,1,1,31.0,57.28,3.21
79.375,2025,1,1,31.0,57.46,8.14
79.375,2025,1,1,31.0,57.46,7.73
79.375,2025,1,1,31.0,57.46,6.49
79.375,2025,1,1,31.0,57.46,4.3
79.375,2025,1,1,31.0,57.46,3.64
79.375,2025,1,1,31.0,57.46,3.92
79.375,2025,1,1,31.0,57.46,3.32
79.375,2025,1,1,31.0,57.46,2.63
79.375,2025,1,1,31.0,57.46,2.8
79.375,2025,1,1,31.0,57.46,2.97
79.375,2025,1,1,31.0,57.46,3.21
80.0,2025,1,1,30.38,82.9,6.91
80.0,2025,1,1,30.38,82.9,7.09
80.0,2025,1,1,30.38,82.9,7.29
80.0,2025,1,1,30.38,82.9,6.23
80.0,2025,1,1,30.38,82.9,5.35
80.0,2025,1,1,30.38,82.9,5.23
80.0,2025,1,1,30.38,82.9,5.01
80.0,2025,1,1,30.38,82.9,4.32
80.0,2025,1,1,30.38,82.9,3.77
80.0,2025,1,1,30.38,82.9,3.52
80.0,2025,1,1,30.38,82.9,3.27
80.0,2025,1,1,30.38,79.98,6.91
80.0,2025,1,1,30.38,79.98,7.09
80.0,2025,1,1,30.38,79.98,7.29
80.0,2025,1,1,30.38,79.98,6.23
80.0,2025,1,1,30.38,79.98,5.35
80.0,2025,1,1,30.38,79.98,5.23
80.0,2025,1,1,30.38,79.98,5.01
80.0,2025,1,1,30.38,79.98,4.32
80.0,2025,1,1,30.38,79.98,3.77
80.0,2025,1,1,30.38,79.98,3.52
80.0,2025,1,1,30.38,79.98,3.27
80.0,2025,1,1,30.38,79.61,6.91
80.0,2025,1,1,30.38,79.61,7.09
80.0,2025,1,1,30.38,79.61,7.29
80.0,2025,1,1,30.38,79.61,6.23
80.0,2025,1,1,30.38,79.61,5.35
80.0,2025,1,1,30.38,79.61,5.23
80.0,2025,1,1,30.38,79.61,5.01
80.0,2025,1,1,30.38,79.61,4.32
80.0,2025,1,1,30.38,79.61,3.77
80.0,2025,1,1,30.38,79.61,3.52
80.0,2025,1,1,30.38,79.61,3.27
80.0,2025,1,1,30.38,78.62,6.91
80.0,2025,1,1,30.38,78.62,7.09
80.0,2025,1,1,30.38,78.62,7.29
80.0,2025,1,1,30.38,78.62,6.23
80.0,2025,1,1,30.38,78.62,5.35
80.0,2025,1,1,30.38,78.62,5.23
80.0,2025,1,1,30.38,78.62,5.01
80.0,2025,1,1,30.38,78.62,4.32
80.0,2025,1,1,30.38,78.62,3.77
80.0,2025,1,1,30.38,78.62,3.52
80.0,2025,1,1,30.38,78.62,3.27
80.0,2025,1,1,30.38,75.3,6.91
80.0,2025,1,1,30.38,75.3,7.09
80.0,2025,1,1,30.38,75.3,7.29
80.0,2025,1,1,30.38,75.3,6.23
80.0,2025,1,1,30.38,75.3,5.35
80.0,2025,1,1,30.38,75.3,5.23
80.0,2025,1,1,30.38,75.3,5.01
80.0,2025,1,1,30.38,75.3,4.32
80.0,2025,1,1,30.38,75.3,3.77
80.0,2025,1,1,30.38,75.3,3.52
80.0,2025,1,1,30.38,75.3,3.27
80.0,2025,1,1,30.38,72.38,6.91
80.0,2025,1,1,30.38,72.38,7.09
80.0,2025,1,1,30.38,72.38,7.29
80.0,2025,1,1,30.38,72.38,6.23
80.0,2025,1,1,30.38,72.38,5.35
80.0,2025,1,1,30.38,72.38,5.23
80.0,2025,1,1,30.38,72.38,5.01
80.0,2025,1,1,30.38,72.38,4.32
80.0,2025,1,1,30.38,72.38,3.77
80.0,2025,1,1,30.38,72.38,3.52
80.0,2025,1,1,30.38,72.38,3.27
80.0,2025,1,1,30.38,70.19,6.91
80.0,2025,1,1,30.38,70.19,7.09
80.0,2025,1,1,30.38,70.19,7.29
80.0,2025,1,1,30.38,70.19,6.23
80.0,2025,1,1,30.38,70.19,5.35
80.0,2025,1,1,30.38,70.19,5.23
80.0,2025,1,1,30.38,70.19,5.01
80.0,2025,1,1,30.38,70.19,4.32
80.0,2025,1,1,30.38,70.19,3.77
80.0,2025,1,1,30.38,70.19,3.52
80.0,2025,1,1,30.38,70.19,3.27
80.0,2025,1,1,30.38,67.1,6.91
80.0,2025,1,1,30.38,67.1,7.09
80.0,2025,1,1,30.38,67.1,7.29
80.0,2025,1,1,30.38,67.1,6.23
80.0,2025,1,1,30.38,67.1,5.35
80.0,2025,1,1,30.38,67.1,5.23
80.0,2025,1,1,30.38,67.1,5.01
80.0,2025,1,1,30.38,67.1,4.32
80.0,2025,1,1,30.38,67.1,3.77
80.0,2025,1,1,30.38,67.1,3.52
80.0,2025,1,1,30.38,67.1,3.27
80.0,2025,1,1,30.38,63.84,6.91
80.0,2025,1,1,30.38,63.84,7.09
80.0,2025,1,1,30.38,63.84,7.29
80.0,2025,1,1,30.38,63.84,6.23
80.0,2025,1,1,30.38,63.84,5.35
80.0,2025,1,1,30.38,63.84,5.23
80.0,2025,1,1,30.38,63.84,5.01
80.0,2025,1,1,30.38,63.84,4.32
80.0,2025,1,1,30.38,63.84,3.77
80.0,2025,1,1,30.38,63.84,3.52
80.0,2025,1,1,30.38,63.84,3.27
80.0,2025,1,1,30.38,61.03,6.91
80.0,2025,1,1,30.38,61.03,7.09
80.0,2025,1,1,30.38,61.03,7.29
80.0,2025,1,1,30.38,61.03,6.23
80.0,2025,1,1,30.38,61.03,5.35
80.0,2025,1,1,30.38,61.03,5.23
80.0,2025,1,1,30.38,61.03,5.01
80.0,2025,1,1,30.38,61.03,4.32
80.0,2025,1,1,30.38,61.03,3.77
80.0,2025,1,1,30.38,61.03,3.52
80.0,2025,1,1,30.38,61.03,3.27
80.0,2025,1,1,30.38,59.65,6.91
80.0,2025,1,1,30.38,59.65,7.09
80.0,2025,1,1,30.38,59.65,7.29
80.0,2025,1,1,30.38,59.65,6.23
80.0,2025,1,1,30.38,59.65,5.35
80.0,2025,1,1,30.38,59.65,5.23
80.0,2025,1,1,30.38,59.65,5.01
80.0,2025,1,1,30.38,59.65,4.32
80.0,2025,1,1,30.38,59.65,3.77
80.0,2025,1,1,30.38,59.65,3.52
80.0,2025,1,1,30.38,59.65,3.27
76.25,2025,1,1,22.94,86.52,4.92
76.25,2025,1,1,22.94,86.52,4.65
76.25,2025,1,1,22.94,86.52,4.1
76.25,2025,1,1,22.94,86.52,2.95
76.25,2025,1,1,22.94,86.52,2.57
76.25,2025,1,1,22.94,86.52,2.12
76.25,2025,1,1,22.94,86.52,1.98
76.25,2025,1,1,22.94,86.52,3.24
76.25,2025,1,1,22.94,86.52,3.9
76.25,2025,1,1,22.94,86.52,3.94
76.25,2025,1,1,22.94,86.52,3.76
76.25,2025,1,1,22.94,84.76,4.92
76.25,2025,1,1,22.94,84.76,4.65
76.25,2025,1,1,22.94,84.76,4.1
76.25,2025,1,1,22.94,84.76,2.95
76.25,2025,1,1,22.94,84.76,2.57
76.25,2025,1,1,22.94,84.76,2.12
76.25,2025,1,1,22.94,84.76,1.98
76.25,2025,1,1,22.94,84.76,3.24
76.25,2025,1,1,22.94,84.76,3.9
76.25,2025,1,1,22.94,84.76,3.94
76.25,2025,1,1,22.94,84.76,3.76
76.25,2025,1,1,22.94,83.77,4.92
76.25,2025,1,1,22.94,83.77,4.65
76.25,2025,1,1,22.94,83.77,4.1
76.25,2025,1,1,22.94,83.77,2.95
76.25,2025,1,1,22.94,83.77,2.57
76.25,2025,1,1,22.94,83.77,2.12
76.25,2025,1,1,22.94,83.77,1.98
76.25,2025,1,1,22.94,83.77,3.24
76.25,2025,1,1,22.94,83.77,3.9
76.25,2025,1,1,22.94,83.77,3.94
76.25,2025,1,1,22.94,83.77,3.76
76.25,2025,1,1,22.94,84.44,4.92
76.25,2025,1,1,22.94,84.44,4.65
76.25,2025,1,1,22.94,84.44,4.1
76.25,2025,1,1,22.94,84.44,2.95
76.25,2025,1,1,22.94,84.44,2.57
76.25,2025,1,1,22.94,84.44,2.12
76.25,2025,1,1,22.94,84.44,1.98
76.25,2025,1,1,22.94,84.44,3.24
76.25,2025,1,1,22.94,84.44,3.9
76.25,2025,1,1,22.94,84.44,3.94
76.25,2025,1,1,22.94,84.44,3.76
76.25,2025,1,1,22.94,84.93,4.92
76.25,2025,1,1,22.94,84.93,4.65
76.25,2025,1,1,22.94,84.93,4.1
76.25,2025,1,1,22.94,84.93,2.95
76.25,2025,1,1,22.94,84.93,2.57
76.25,2025,1,1,22.94,84.93,2.12
76.25,2025,1,1,22.94,84.93,1.98
76.25,2025,1,1,22.94,84.93,3.24
76.25,2025,1,1,22.94,84.93,3.9
76.25,2025,1,1,22.94,84.93,3.94
76.25,2025,1,1,22.94,84.93,3.76
76.25,2025,1,1,22.94,86.74,4.92
76.25,2025,1,1,22.94,86.74,4.65
76.25,2025,1,1,22.94,86.74,4.1
76.25,2025,1,1,22.94,86.74,2.95
76.25,2025,1,1,22.94,86.74,2.57
76.25,2025,1,1,22.94,86.74,2.12
76.25,2025,1,1,22.94,86.74,1.98
76.25,2025,1,1,22.94,86.74,3.24
76.25,2025,1,1,22.94,86.74,3.9
76.25,2025,1,1,22.94,86.74,3.94
76.25,2025,1,1,22.94,86.74,3.76
76.25,2025,1,1,22.94,87.9,4.92
76.25,2025,1,1,22.94,87.9,4.65
76.25,2025,1,1,22.94,87.9,4.1
76.25,2025,1,1,22.94,87.9,2.95
76.25,2025,1,1,22.94,87.9,2.57
76.25,2025,1,1,22.94,87.9,2.12
76.25,2025,1,1,22.94,87.9,1.98
76.25,2025,1,1,22.94,87.9,3.24
76.25,2025,1,1,22.94,87.9,3.9
76.25,2025,1,1,22.94,87.9,3.94
76.25,2025,1,1,22.94,87.9,3.76
76.25,2025,1,1,22.94,85.04,4.92
76.25,2025,1,1,22.94,85.04,4.65
76.25,2025,1,1,22.94,85.04,4.1
76.25,2025,1,1,22.94,85.04,2.95
76.25,2025,1,1,22.94,85.04,2.57
76.25,2025,1,1,22.94,85.04,2.12
76.25,2025,1,1,22.94,85.04,1.98
76.25,2025,1,1,22.94,85.04,3.24
76.25,2025,1,1,22.94,85.04,3.9
76.25,2025,1,1,22.94,85.04,3.94
76.25,2025,1,1,22.94,85.04,3.76
76.25,2025,1,1,22.94,80.85,4.92
76.25,2025,1,1,22.94,80.85,4.65
76.25,2025,1,1,22.94,80.85,4.1
76.25,2025,1,1,22.94,80.85,2.95
76.25,2025,1,1,22.94,80.85,2.57
76.25,2025,1,1,22.94,80.85,2.12
76.25,2025,1,1,22.94,80.85,1.98
76.25,2025,1,1,22.94,80.85,3.24
76.25,2025,1,1,22.94,80.85,3.9
76.25,2025,1,1,22.94,80.85,3.94
76.25,2025,1,1,22.94,80.85,3.76
76.25,2025,1,1,22.94,80.17,4.92
76.25,2025,1,1,22.94,80.17,4.65
76.25,2025,1,1,22.94,80.17,4.1
76.25,2025,1,1,22.94,80.17,2.95
76.25,2025,1,1,22.94,80.17,2.57
76.25,2025,1,1,22.94,80.17,2.12
76.25,2025,1,1,22.94,80.17,1.98
76.25,2025,1,1,22.94,80.17,3.24
76.25,2025,1,1,22.94,80.17,3.9
76.25,2025,1,1,22.94,80.17,3.94
76.25,2025,1,1,22.94,80.17,3.76
76.25,2025,1,1,22.94,78.01,4.92
76.25,2025,1,1,22.94,78.01,4.65
76.25,2025,1,1,22.94,78.01,4.1
76.25,2025,1,1,22.94,78.01,2.95
76.25,2025,1,1,22.94,78.01,2.57
76.25,2025,1,1,22.94,78.01,2.12
76.25,2025,1,1,22.94,78.01,1.98
76.25,2025,1,1,22.94,78.01,3.24
76.25,2025,1,1,22.94,78.01,3.9
76.25,2025,1,1,22.94,78.01,3.94
76.25,2025,1,1,22.94,78.01,3.76
76.875,2025,1,1,23.94,89.27,4.13
76.875,2025,1,1,23.94,89.27,2.94
76.875,2025,1,1,23.94,89.27,2.07
76.875,2025,1,1,23.94,89.27,1.79
76.875,2025,1,1,23.94,89.27,2.95
76.875,2025,1,1,23.94,89.27,3.76
76.875,2025,1,1,23.94,89.27,4.11
76.875,2025,1,1,23.94,89.27,4.39
76.875,2025,1,1,23.94,89.27,4.48
76.875,2025,1,1,23.94,89.27,4.24
76.875,2025,1,1,23.94,89.27,4.19
76.875,2025,1,1,23.94,89.92,4.13
76.875,2025,1,1,23.94,89.92,2.94
76.875,2025,1,1,23.94,89.92,2.07
76.875,2025,1,1,23.94,89.92,1.79
76.875,2025,1,1,23.94,89.92,2.95
76.875,2025,1,1,23.94,89.92,3.76
76.875,2025,1,1,23.94,89.92,4.11
76.875,2025,1,1,23.94,89.92,4.39
76.875,2025,1,1,23.94,89.92,4.48
76.875,2025,1,1,23.94,89.92,4.24
76.875,2025,1,1,23.94,89.92,4.19
76.875,2025,1,1,23.94,89.82,4.13
76.875,2025,1,1,23.94,89.82,2.94
76.875,2025,1,1,23.94,89.82,2.07
76.875,2025,1,1,23.94,89.82,1.79
76.875,2025,1,1,23.94,89.82,2.95
76.875,2025,1,1,23.94,89.82,3.76
76.875,2025,1,1,23.94,89.82,4.11
76.875,2025,1,1,23.94,89.82,4.39
76.875,2025,1,1,23.94,89.82,4.48
76.875,2025,1,1,23.94,89.82,4.24
76.875,2025,1,1,23.94,89.82,4.19
76.875,2025,1,1,23.94,89.29,4.13
76.875,2025,1,1,23.94,89.29,2.94
76.875,2025,1,1,23.94,89.29,2.07
76.875,2025,1,1,23.94,89.29,1.79
76.875,2025,1,1,23.94,89.29,2.95
76.875,2025,1,1,23.94,89.29,3.76
76.875,2025,1,1,23.94,89.29,4.11
76.875,2025,1,1,23.94,89.29,4.39
76.875,2025,1,1,23.94,89.29,4.48
76.875,2025,1,1,23.94,89.29,4.24
76.875,2025,1,1,23.94,89.29,4.19
76.875,2025,1,1,23.94,87.39,4.13
76.875,2025,1,1,23.94,87.39,2.94
76.875,2025,1,1,23.94,87.39,2.07
76.875,2025,1,1,23.94,87.39,1.79
76.875,2025,1,1,23.94,87.39,2.95
76.875,2025,1,1,23.94,87.39,3.76
76.875,2025,1,1,23.94,87.39,4.11
76.875,2025,1,1,23.94,87.39,4.39
76.875,2025,1,1,23.94,87.39,4.48
76.875,2025,1,1,23.94,87.39,4.24
76.875,2025,1,1,23.94,87.39,4.19
76.875,2025,1,1,23.94,83.8,4.13
76.875,2025,1,1,23.94,83.8,2.94
76.875,2025,1,1,23.94,83.8,2.07
76.875,2025,1,1,23.94,83.8,1.79
76.875,2025,1,1,23.94,83.8,2.95
76.875,2025,1,1,23.94,83.8,3.76
76.875,2025,1,1,23.94,83.8,4.11
76.875,2025,1,1,23.94,83.8,4.39
76.875,2025,1,1,23.94,83.8,4.48
76.875,2025,1,1,23.94,83.8,4.24
76.875,2025,1,1,23.94,83.8,4.19
76.875,2025,1,1,23.94,79.63,4.13
76.875,2025,1,1,23.94,79.63,2.94
76.875,2025,1,1,23.94,79.63,2.07
76.875,2025,1,1,23.94,79.63,1.79
76.875,2025,1,1,23.94,79.63,2.95
76.875,2025,1,1,23.94,79.63,3.76
76.875,2025,1,1,23.94,79.63,4.11
76.875,2025,1,1,23.94,79.63,4.39
76.875,2025,1,1,23.94,79.63,4.48
76.875,2025,1,1,23.94,79.63,4.24
76.875,2025,1,1,23.94,79.63,4.19
76.875,2025,1,1,23.94,76.47,4.13
76.875,2025,1,1,23.94,76.47,2.94
76.875,2025,1,1,23.94,76.47,2.07
76.875,2025,1,1,23.94,76.47,1.79
76.875,2025,1,1,23.94,76.47,2.95
76.875,2025,1,1,23.94,76.47,3.76
76.875,2025,1,1,23.94,76.47,4.11
76.875,2025,1,1,23.94,76.47,4.39
76.875,2025,1,1,23.94,76.47,4.48
76.875,2025,1,1,23.94,76.47,4.24
76.875,2025,1,1,23.94,76.47,4.19
76.875,2025,1,1,23.94,74.99,4.13
76.875,2025,1,1,23.94,74.99,2.94
76.875,2025,1,1,23.94,74.99,2.07
76.875,2025,1,1,23.94,74.99,1.79
76.875,2025,1,1,23.94,74.99,2.95
76.875,2025,1,1,23.94,74.99,3.76
76.875,2025,1,1,23.94,74.99,4.11
76.875,2025,1,1,23.94,74.99,4.39
76.875,2025,1,1,23.94,74.99,4.48
76.875,2025,1,1,23.94,74.99,4.24
76.875,2025,1,1,23.94,74.99,4.19
76.875,2025,1,1,23.94,75.94,4.13
76.875,2025,1,1,23.94,75.94,2.94
76.875,2025,1,1,23.94,75.94,2.07
76.875,2025,1,1,23.94,75.94,1.79
76.875,2025,1,1,23.94,75.94,2.95
76.875,2025,1,1,23.94,75.94,3.76
76.875,2025,1,1,23.94,75.94,4.11
76.875,2025,1,1,23.94,75.94,4.39
76.875,2025,1,1,23.94,75.94,4.48
76.875,2025,1,1,23.94,75.94,4.24
76.875,2025,1,1,23.94,75.94,4.19
76.875,2025,1,1,23.94,74.75,4.13
76.875,2025,1,1,23.94,74.75,2.94
76.875,2025,1,1,23.94,74.75,2.07
76.875,2025,1,1,23.94,74.75,1.79
76.875,2025,1,1,23.94,74.75,2.95
76.875,2025,1,1,23.94,74.75,3.76
76.875,2025,1,1,23.94,74.75,4.11
76.875,2025,1,1,23.94,74.75,4.39
76.875,2025,1,1,23.94,74.75,4.48
76.875,2025,1,1,23.94,74.75,4.24
76.875,2025,1,1,23.94,74.75,4.19
77.5,2025,1,1,25.85,83.14,4.84
77.5,2025,1,1,25.85,83.14,4.34
77.5,2025,1,1,25.85,83.14,3.18
77.5,2025,1,1,25.85,83.14,3.71
77.5,2025,1,1,25.85,83.14,5.31
77.5,2025,1,1,25.85,83.14,5.29
77.5,2025,1,1,25.85,83.14,3.69
77.5,2025,1,1,25.85,83.14,3.13
